"Me and you : a novel /","mdp.39015019428336"
"Truth Dexter [a novel]","umn.319510019988347"
"Romance, a novel","njp.32101068581626"
"A moral blot : a novel /","uc2.ark:/13960/t6d21t817"
"Lady MacLairn : the victim of villany : a novel /--- v.2","uiuo.ark:/13960/t22b9hp9b"
"Derringforth [a novel]--- v.2","uc2.ark:/13960/t7kp7w97q"
"The islanders : a novel /","mdp.39015047637833"
"Eduardo Zamacois y la novela corta /","uc1.b3772511"
"The ardent years, a novel.","uc1.$b105708"
"Boys who did a-singing go; a novel","uc1.$b497750"
"George Canterbury's will. A novel.--- v.2","uiuo.ark:/13960/t4xh08k87"
"Proper pride : a novel /--- v.2","uiuo.ark:/13960/t45q5j48v"
"The squaw man; a novel by Julie Opp Faversham: adapted from the play by Edward Milton Royle.","uc2.ark:/13960/t1ng4hr0c"
"The story of Charles Strange; a novel","uc2.ark:/13960/t00004p2c"
"Cashel Byron's profession : a novel /","uc2.ark:/13960/t2n58n306"
"A girl's past : a novel /--- v.1","uiuo.ark:/13960/t64466k9s"
"A virgin widow : a novel /--- v.1","uiuo.ark:/13960/t3jw8nf08"
"Friend Perditus A novel : By Mary H. Tennyson In two volumes.--- v.1","uiuo.ark:/13960/t00z7jd1k"
"The best awful : a novel /","mdp.39015057658810"
"Varieties in woman; a novel in three volumes.--- v.2","uiuo.ark:/13960/t5q81zt81"
"Mr. Potter of Texas ; a novel,","uc2.ark:/13960/t0js9h82v"
"Eyes so blue; a novel.--- v.1","uiuo.ark:/13960/t56d6c297"
"Lord Falconberg's heir : a novel /--- v.1","uiuo.ark:/13960/t1zc8d429"
"Captain MacDonald's daughter : a novel /","nyp.33433074896220"
"The lunatic at large : a novel /","uc2.ark:/13960/t59c6vb2t"
"Intensive care; a novel.","mdp.39015003676635"
"Comedy of a country house : a novel /","mdp.39015063856234"
"Gertrude Cameron : a novel /--- v.3","uiuo.ark:/13960/t6vx0q818"
"Solitude : a novel /","mdp.39015029446799"
"Nellie's memories; a novel.","hvd.hn1mb4"
"One man : a novel /","uc2.ark:/13960/t09w09x0c"
"Arcadio : a novel /","mdp.39015047787901"
"Venus McFarland; a novel,","osu.32435076154806"
"Young love; a novel.--- v.3","uiuo.ark:/13960/t46q2mk6q"
"Annie Jennings. A novel.--- v.2","uiuo.ark:/13960/t64462p3k"
"Wooing a widow. A novel.","nyp.33433075746135"
"The conflict a novel /","aeu.ark:/13960/t9378nz02"
"City Hall, for two nights only, first time in Canada novel and interesting exhibition on Tuesday & Wednesday evenings, Oct. 7th & 8th ..","aeu.ark:/13960/t27957x5x"
"Virginia Tennant : a novel  /--- v.1","uiuo.ark:/13960/t74t7bz4h"
"Spinoza. A novel.--- v.2","uiug.30112047604852"
"Fair Harbor; a novel.","uc2.ark:/13960/t1rf5mc52"
"Blair Athol : a novel /--- v.3","uiuo.ark:/13960/t6sx6k39w"
"The princes : a novel /","mdp.39015030226214"
"Found wanting : a novel /--- v.3","uiuo.ark:/13960/t22b9kw0h"
"Under sealed orders a novel of love and adventure /","aeu.ark:/13960/t84j14f32"
"On the way to the melting pot : a novel /","wu.89056288822"
"A blonde in the works : a novel /","mdp.39015077604703"
"Doctor Warrick's daughters; a novel,","coo1.ark:/13960/t6nz8qz46"
"At odds : a novel /","uc2.ark:/13960/t6c252n6p"
"Walford, [ a novel]","uc2.ark:/13960/t10p0x19x"
"White heather : a novel /--- v.1","uc2.ark:/13960/t9j38zx2z"
"Red as a rose is she : a novel /","uc2.ark:/13960/t41r6qs02"
"Driven to bay. A novel.--- v.2","uiuo.ark:/13960/t18k7wh5z"
"Miss Hildreth. A novel.--- v.3","uiuo.ark:/13960/t6ww81m2z"
"Night and morning : a novel.--- v.2","uc2.ark:/13960/t55d91k3r"
"Bricks without straw : a novel /","mdp.39015030716479"
"A third person a novel /","aeu.ark:/13960/t83j43m3q"
"Bella Donna a novel /","aeu.ark:/13960/t6g17827c"
"What the swallow sang a novel","hvd.hwt8br"
"The fixed period : a novel /--- v.1","dul1.ark:/13960/t16m3zq84"
"The recording angel : a novel /","uc2.ark:/13960/t2c826n5p"
"At Lady Molly's : a novel /","uc1.b4089320"
"Pabo, the priest; a novel,","uc2.ark:/13960/t0ns0sz15"
"Gold that did not glitter. A novel.","uc2.ark:/13960/t3nv9cb9x"
"Old times revived; a novel ...--- v.1","uiuo.ark:/13960/t6n01sp1p"
"Sophy of Kravonia; [a novel],","mdp.39015038693902"
"Not like other girls : a novel /--- v.3","uiuo.ark:/13960/t3nv9r25z"
"At market value a novel /","aeu.ark:/13960/t9474q201"
"The monastery of St. Columb; or, The atonement. A novel.--- v.2","uc2.ark:/13960/t8tb1007n"
"The scientist : a novel autobiography /","mdp.39015005512598"
"Macalpine, or, On Scottish ground : a novel.--- v.1","uiuo.ark:/13960/t5z611x6q"
"Travels with my aunt; a novel.","mdp.39015000619281"
"Abraham Page, esq. A novel.","hvd.hx4y9h"
"Andy Catlett : early travels : a novel /","uc1.32106019158077"
"The street and the flower : a novel /","nnc1.1002340020"
"Georgina Hammond : a novel /--- v.1","uc1.a0001193390"
"A secret of the sea. A novel.--- v.1","uiuo.ark:/13960/t1vd7gc5r"
"Different people : a novel /","uc1.32106018018082"
"Jabez Oliphant; or, The modern prince. A novel.--- v.1","uiuo.ark:/13960/t9f485m6r"
"Lady Grace : a novel /","inu.32000002840215"
"The master of Riverswood : a novel /--- v.2","uiuo.ark:/13960/t2q533w9z"
"A matter of conscience, a novel.","mdp.39015014846284"
"Sense and sensibility: a novel.--- v. 3","uiuo.ark:/13960/t0wq0nt8k"
"Early joys; [a novel] Translated from the Russian by Mrs. G. Kazanina. With an introd. by Ernest J. Simmons.","mdp.39015065902937"
"The lady of the bedchamber. : A novel.--- v.2","uiuo.ark:/13960/t7rn3gm22"
"... And bid him sing : a novel /","uc1.b4439294"
"The right of way; a novel,","uc2.ark:/13960/t0bv7gg7m"
"Precaution. A novel.--- v.1-2","hvd.32044058146838"
"The monks of Thelema; a novel, by Walter Besant and James Rice.","uiug.30112039405599"
"Jessie Trim; a novel ...--- v.3","uiuo.ark:/13960/t0qr5616m"
"Professions. A novel.--- v.1","uiuo.ark:/13960/t8w95tm1j"
"La aguja hueca : (Lupin y Holmes) : comedia en un prólogo y tres actos, en prosa, inspirada en la novela del mismo título de Maurice Leblanc /","nc01.ark:/13960/t0tq6hc59"
"The flame of life : a novel /","umn.319510012769172"
"Mile high; a novel","nyp.33433076043284"
"The laughing sutra : a novel /","mdp.39015025254288"
"Dawn on our darkness : a novel /","umn.31951002034376e"
"We two : a novel /--- v.1","uiuo.ark:/13960/t9f47xt5p"
"Under the net : a novel /","inu.32000002613497"
"Lady Selina Clifford : a novel : and other tales /--- v.2","uiuo.ark:/13960/t17m0sf18"
"Trial at midnight : a novel /","mdp.39015036022476"
"Hilary St. Ives : a novel /--- v.2","uiuo.ark:/13960/t0dv1sk2m"
"A broken blossom : a novel /--- v.1","uiuo.ark:/13960/t3tt54b0c"
"Lal. A novel.","uc2.ark:/13960/t3st7fz4j"
"All Along the River : a novel /","uc2.ark:/13960/t53f4xk59"
"Continental adventures. A novel ...--- v.1","uiuo.ark:/13960/t6d22dd99"
"Finn : a novel /","mdp.39015067702483"
"The orchid : [a novel] /","uc2.ark:/13960/t22b8xz5k"
"His secret little wife : a novel /","mdp.39015066740872"
"A woman's vengeance. A novel /--- v.1","uiuo.ark:/13960/t0ft96q3v"
"A woman's war; a novel,","uc2.ark:/13960/t0cv4d948"
"Distant music : a novel /","mdp.39015053149707"
"Lucille Belmont : a novel.--- v.2","uiuo.ark:/13960/t7gq7dw2j"
"What she wants : a novel /","inu.30000087071688"
"In the distance : a novel /","uc2.ark:/13960/t8cf9kn0v"
"A feeling like no other : a novel /","mdp.39015061095074"
"Anthony Fairfax : a novel.--- v. 2","uc2.ark:/13960/t3125qz6n"
"The wonderful country : a novel /","inu.30000112126507"
"Evan Harrington : a novel /","coo1.ark:/13960/t46q2hq3t"
"Gwendoline's harvest. A novel /--- v.1","uiuo.ark:/13960/t7rn3st8c"
"The city of refuge; a novel,","hvd.hwimax"
"A family secret : a novel /","wu.89098869258"
"Miriam Monfort : a novel /","miun.adj0933.0001.001"
"The great tontine : a novel /","uc1.b3871533"
"Fernley Manor : a novel.--- v.2","uiuo.ark:/13960/t9086r70j"
"Saddle and sabre. A novel.--- v.3","uiuo.ark:/13960/t1rf6cj3t"
"Christine; a novel ...","hvd.hn2htu"
"A lame dog's diary; a novel,","uc2.ark:/13960/t51g0kh7f"
"Bessy Rane : a novel /","dul1.ark:/13960/t7qn6wc74"
"Vain fortune : a novel /","uc2.ark:/13960/t32231n2z"
"Jap Herron; a novel written from the ouija board; with an introduction, The coming of Jap Herron.","uc2.ark:/13960/t0qr4ns31"
"Toothpick house : a novel /","mdp.39015010560491"
"Speak right on : Dread Scott :a novel/","inu.30000102969965"
"Bricks without straw : a novel /","nc01.ark:/13960/t6b28c502"
"Baiting the trap : a novel.--- v.2","uiuo.ark:/13960/t8tb1p00j"
"Galectin-1 induced T cell death : a novel caspase and mitochondria independent cell death mechanism that may be evolutionarily ancient /","uc1.l0081877177"
"The American cardinal. A novel.","nyp.33433076069685"
"A constant reminder : based on historical facts : a novel /","mdp.39076000786520"
"The things that are Caesar's : a novel /","uc2.ark:/13960/t17m06w9x"
"The cool world, a novel.","uc1.b3711148"
"This is the way the world ends : a novel /","pst.000015473615"
"The Caspian circle : a novel /","uc1.b4355200"
"Spicy. A novel.","uc2.ark:/13960/t3028pt2b"
"War and peace; a novel","uc1.a0001225382"
"Not wisely, but too well a novel.","uc1.31175021974657"
"Northanger abbey, a novel and Persuasion.","uiug.30112040253160"
"The Cameronians : a novel / By James Grant.--- v.002","uc2.ark:/13960/t5fb4zk5s"
"The judgment house; a novel,","mdp.39015063945698"
"Basil and Annette : a novel /--- v.2","uiuo.ark:/13960/t9t15ck9g"
"Hampa dorada : melodrama en un prólogo y cuatro actos : basado en el pensamiento de una novela francesa /","nc01.ark:/13960/t1wd43c0z"
"The long habit, a novel.","uc1.b3687762"
"Il 'Diluvio' di Paolo Uccello in S. Maria Novella ed il Concilio di Firenze (1439-1443) : saggio d'iconoteologia storica /","uc1.b3870285"
"Mabel : a novel, in three volumes /--- v.3","uiuo.ark:/13960/t2h715m5b"
"Shadow of a sun; a novel,","uc1.$b115509"
"Diademet, och andra noveller.","uc1.$b470679"
"The man who wanted to be guilty : a novel /","wu.89046623708"
"Shoulder-straps. A novel of New York and the army, 1862.","coo1.ark:/13960/t63497h8n"
"Man and wife : a novel /--- v. 1","uiuo.ark:/13960/t0tq6m30j"
"Double life : a novel /","nyp.33433075737837"
"Paraja : a novel /","mdp.39015013875623"
"The house of the sphinx : a novel /","nyp.33433074847892"
"Captain Haverty's wooing : a novel.--- v.1","uiuo.ark:/13960/t12n5w097"
"Colonel Ross of Piedmont ; a novel.","uc2.ark:/13960/t9j38m886"
"The rival doctors : a novel.--- v.1","uiuo.ark:/13960/t4qj85k71"
"Wise as a goose, a novel of the California redwood country.","uc1.$b802262"
"So true a love : a novel /","wu.89070369566"
"Never go home again : [a novel] /","pst.000067143801"
"The amulet; a novel,","uc2.ark:/13960/t79s1mt7d"
"The Sorceress : a novel /--- v.1","uiuo.ark:/13960/t2w38bh29"
"The Englishwoman. A novel.--- v. 4","uiuo.ark:/13960/t96694x7r"
"Life's masquerade, a novel.--- v.3","uiuo.ark:/13960/t9m33bd0j"
"Trilby, a novel,","mdp.39015004288505"
"Incognito : journey of a secret jew, a novel /","inu.30000107400784"
"Trumps. A novel.","uc2.ark:/13960/t54f1n48s"
"The gambler's wife, a novel.--- v.3","uc2.ark:/13960/t7xk89m18"
"I am Mary Dunne : a novel /","mdp.39015013094761"
"Scylla or Charybdis? A novel,","uc2.ark:/13960/t4sj1cz9c"
"La novela española contemporanea /--- v.2","uc1.b4463310"
"Don John: a novel ...","uc2.ark:/13960/t3416zp20"
"Fennel and rue; a novel,","mdp.39015031236139"
"Murder at Elaine's : a novel /","mdp.39015030710589"
"The foresters; a novel.","uc2.ark:/13960/t52f7nx8r"
"N.U.K.E.E.; a novel.","wu.89048452759"
"Without dogma. A novel of modern Poland.","uiug.30112082009579"
"Introducción a la novela contemporánea.","mdp.39015003932970"
"Joshua Haggard's daughter : a novel /--- v.2","dul1.ark:/13960/t6931bj0z"
"Court Netherleigh : a novel /--- v.1","dul1.ark:/13960/t53f5bx92"
"Watermelon syrup : a novel /","mdp.39015074056121"
"The two aristocracies : a novel /--- v.3","uiuo.ark:/13960/t67375c09"
"The wellfields. A novel.--- v.2","uc2.ark:/13960/t8z89812k"
"The dragons of the storm : a novel /","mdp.39015074299135"
"Tell no one : a novel /","mdp.39015050794398"
"The first violin; a novel,","nyp.33433075727598"
"Rose and Rue. A novel.--- v.3","uc2.ark:/13960/t3st7k90r"
"Claire Marvel : a novel /","mdp.39015054182004"
"The son of Royal Langbrith : a novel /","uc2.ark:/13960/t9j38n132"
"The better angels of our nature : a novel /","inu.30000109866610"
"The militia major : a novel.--- v.1","uiuo.ark:/13960/t89g6700s"
"El realismo en la novela /","mdp.39015001204513"
"Gerald Fitzgerald, a novel.--- v.3","uc2.ark:/13960/t2r49mw40"
"Dr. Wainwright's patient : a novel /--- v.3","uiuo.ark:/13960/t73v07t79"
"Grace Cassidy, or, The repealers. : a novel, /--- v.2","uiuo.ark:/13960/t6251wg1p"
"Kincaid, from Peking : a novel.","coo1.ark:/13960/t07w6zd3m"
"Tidewater blood : a novel /","mdp.39015040365697"
"A guest and his going, a novel.","uc1.$b603746"
"Far : a novel /","mdp.39015059970650"
"The pantechnicon: a novel.","mdp.39015014863032"
"Cape of Storms; a novel","uc2.ark:/13960/t17m0505x"
"The passions of the mind; a novel of Sigmund Freud.","mdp.39015008250782"
"A life's remorse : a novel /--- v.3","uiuo.ark:/13960/t0qr59w24"
"Action! : a novel /","mdp.39015056309167"
"A choice of evils; a novel,--- v.2","uiuo.ark:/13960/t57d3cp04"
"Adelaide: or, The countercharm. A novel ...--- v.2","uiuo.ark:/13960/t6737442q"
"The strangers of Lindenfoldt, or, Who is my father? : a novel.","umn.31951002087339b"
"La novela picaresca.","mdp.39015005490530"
"The intrusions of Peggy; a novel,","uc2.ark:/13960/t72v2f31x"
"Major Lawrence, F.L.S. A novel.--- v.3","uc2.ark:/13960/t3nv9fq9p"
"At home. A novel.--- v. 1","uiuo.ark:/13960/t1hh76s3s"
"In the slammer with Carol Smith : a novel /","mdp.39015040065719"
"Folly Morrison : a novel /--- v.3","uiuo.ark:/13960/t2p55tz71"
"Shanghai : a novel /","mdp.39015050731143"
"The Australian: a novel.","uc1.$b794657"
"The wages of sin, a novel,--- v.1","uiuo.ark:/13960/t52f8639g"
"Kingfishers catch fire, a novel.","mdp.39015046832229"
"An English squire : a novel in three volumes /--- v.2","uiuo.ark:/13960/t9c53x143"
"Tanya Mariah? : sebuah sayembara novel watan 2 /","mdp.39015064268561"
"The mistress of Quest; a novel,","uc2.ark:/13960/t4vh5qc67"
"Kitty Canary; a novel,","mdp.39015062202943"
"Tornado Pratt : a novel /","mdp.39015030848983"
"A man of today : a novel /--- v.1","dul1.ark:/13960/t15m6zq03"
"The match girl, a novel.--- v.3","uiuo.ark:/13960/t8ff4gc2q"
"The rebel rose. A novel.--- v. 3","njp.32101065859918"
"Out of the West, a novel","uc1.$b800090"
"A womans requital : a novel /--- v.1","uiuo.ark:/13960/t01z4js3n"
"The road to nowhere, a novel,","uc1.$b63876"
"Golden shore : a novel of the conquest of California /","uc1.$b63754"
"Dearly beloved, a novel","mdp.39015009038723"
"An angel's form and a devil's heart : a novel. In four volumes /--- v.2","uiuo.ark:/13960/t5s762w4d"
"The sisters-in law; a novel of our time,","coo1.ark:/13960/t79s2b75w"
"The moth, a novel,","uc2.ark:/13960/t3ws8j05p"
"La novella del buon vecchio e della bella fanciulla /","mdp.39015049187878"
"Lying woman; a novel.","mdp.39015005002079"
"John Marsh's millions : a novel /","uc2.ark:/13960/t2g739g07"
"The gambler's wife, a novel.--- v.1","uiuo.ark:/13960/t4nk3rg1n"
"Storm in Chandigarh: a novel,","uc1.b3473210"
"The three black Pennys; a novel,","nyp.33433074813050"
"Vanity fair : a novel without a hero /","hvd.hn6bd6"
"Gwendoline's harvest. A novel /--- v.2","uiuo.ark:/13960/t1ng58z6f"
"Sing the body electric : a novel in five movements /","mdp.39015029101790"
"Bessie's fortune a novel /","aeu.ark:/13960/t86h5jg38"
"Ministers of grace; a novelette,","uc2.ark:/13960/t7xk88117"
"Brambletye house : or, Cavaliers and roundheads : a novel /--- v.2","uc2.ark:/13960/t25b04r8q"
"Raised to the peerage : a novel /--- v.3","uiuo.ark:/13960/t3611mk46"
"Tussy is me: a novel of fact.","uc1.32106002030069"
"The new forest. A novel.--- v. 1","nyp.33433075750871"
"The woman he loved : a novel /--- v.3","uiuo.ark:/13960/t89g65347"
"Black sheep. A novel.--- v.2","uiuo.ark:/13960/t4nk41h3r"
"Mrs. Falchion a novel /","aeu.ark:/13960/t9t15pv7t"
"The Duchess of Rosemary Lane : a novel /--- v.3","uiuo.ark:/13960/t0wq0bg2g"
"The horn and the roses, a novel based on the life of Peter-Paul Rubens.","uc1.$b63874"
"Lynton Abbott's children : a novel.--- v.3","uiuo.ark:/13960/t9z03nd7q"
"Cross purposes : a novel /--- v.3","uiuo.ark:/13960/t0wq0m58n"
"Under sealed order a novel /","aeu.ark:/13960/t9t15b34c"
"Bracken; a novel,","mdp.39015063939550"
"In all shades : a novel /--- v.2","uiuo.ark:/13960/t7br9226f"
"True confessions : a novel /","mdp.39015037047696"
"In extremis. A novelette.--- ---","nyp.33433112002591"
"Family terrorists : a novella and seven stories /","mdp.39015017429963"
"Mary Seaham. A novel. :--- v.1","uiuo.ark:/13960/t3xs63p4b"
"The government official. A novel.--- v.2","uiuo.ark:/13960/t6j10p387"
"The bride elect, a novel /--- v.3","uiuo.ark:/13960/t6nz8ts84"
"Broken fetters; a novel.--- v.3","uiuo.ark:/13960/t0cv5578s"
"Leo : a novel /--- v.1","uiuo.ark:/13960/t1jh3vx0s"
"The ghost garden; a novel.","osu.32435058057928"
"Did she love him? A novel.--- v.3","uiuo.ark:/13960/t9377rc85"
"Sweet and delectable : a novel /","mdp.39015050121279"
"The princess of Alaska : a tale of two countries ; a novel.","umn.31951002098211q"
"Court Netherleigh : a novel /","uiug.30112056548735"
"Doctor Thorne : a novel /--- v.24","uiuo.ark:/13960/t5r81rr7g"
"A victim of good luck; a novel,--- v.2","uiuo.ark:/13960/t5q81z68z"
"A struggle for fame : a novel /--- v.1","uiug.30112047406423"
"The professor's experiment : a novel /--- v.1","uiuo.ark:/13960/t74t73s3w"
"Prima donna : a novel of the opera /--- v. 2","uc1.$b64069"
"Proper pride : a novel /--- v.1","uiuo.ark:/13960/t01z4t30j"
"A life sentence a novel /","aeu.ark:/13960/t7hq4p36n"
"Major Joshua; a novel,","nyp.33433075727549"
"The foundling of Glenthorn, or, The smuggler's cave : a novel /--- v.3","uiuo.ark:/13960/t2p55tv9n"
"The rebel rose. A novel.--- v.2","uiuo.ark:/13960/t5x64118v"
"The portygee a novel /","aeu.ark:/13960/t2n59v57b"
"The Pennycomequicks, a novel--- v.3","uiuo.ark:/13960/t15m6gj5g"
"The sowers; a novel,","uc2.ark:/13960/t3kw5dj4t"
"Vanity fair, a novel without a hero.","coo1.ark:/13960/t9q24gh0h"
"A patriot's strategy. [A novel]","nc01.ark:/13960/t0ft9c44s"
"Adrienne Toner, a novel,","uc2.ark:/13960/t3qv3cb1d"
"The Earl's promise : a novel /--- v.2","uiuo.ark:/13960/t5w67362v"
"The discoveries of Mrs. Christopher Columbus : his wife's version, a novel /","mdp.39015032274550"
"Richard Vandermarck. A novel.","uc2.ark:/13960/t41r6nk11"
"Lucius Davoren, or, Publican and sinners : a novel /--- v.2","uiuo.ark:/13960/t8pc3hz1c"
"Folly Morrison : a novel /--- v.1","uiuo.ark:/13960/t41r72p9k"
"Madelon; a novel,","uc2.ark:/13960/t4wh2fj4c"
"The photograph : a novel /","uc2.ark:/13960/t0js9w096"
"The judgment house a novel /","aeu.ark:/13960/t8nc7892n"
"Angel of gaiety, a novel.","uc1.$b101978"
"Safe in America : a novel /","mdp.39015034246051"
"Sir Godfrey's grand-daughters : a novel /--- v.2","uiuo.ark:/13960/t5bc47v0p"
"Nothing venture, nothing have. A novel.--- v.3","uiuo.ark:/13960/t6j109x31"
"The repentance of Paul Wentworth. A novel.--- v.2","uiuo.ark:/13960/t5h99rx11"
"The bluest eye; a novel.","uc1.32106007456509"
"The American emperor : a novel /","dul1.ark:/13960/t25b0vc9z"
"Comin' thro' the rye : a novel.--- v.2","uiuo.ark:/13960/t0sq9gr3p"
"Pride : a novel /","mdp.39015039922201"
"A voyage of discovery. A novel of American society.","uc2.ark:/13960/t3zs2pf41"
"Virginia; or, The peace of Amiens. A novel ...--- v.3","uiuo.ark:/13960/t3902q91c"
"The lady of the bedchamber. : A novel.--- v.1","uiuo.ark:/13960/t5w66sg3t"
"Vanity fair : a novel without a hero /","uc1.32106006123852"
"Jackson's war; a novel.","uc1.$b120199"
"The Gladstones : a novel.--- v.3","uiuo.ark:/13960/t6f19q721"
"Pin money; a novel.--- v.3","hvd.32044050497452"
"The Virgin of San Gil; a novel.","uc1.$b115262"
"Brambletye house; or, Cavaliers and roundheads. A novel.--- v. 3","nyp.33433075751515"
"For Lilias. A Novel.--- v.2","uiuo.ark:/13960/t35148n6r"
"Matador; a novel,","uc1.b3116795"
"Dimitri Roudine : a novel /","uc2.ark:/13960/t6xw48q1h"
"Lost for a woman : a novel /","uc2.ark:/13960/t8z894j15"
"Salt Lake; a novel","uc2.ark:/13960/t7jq0ww1t"
"Mrs. Halliburton's troubles : a novel /--- v.1","nnc1.0315302962"
"A pair of blue eyes : a novel /--- v.3","uiuo.ark:/13960/t6d22mx43"
"The song of names : a novel /","mdp.39015061324151"
"A girl's past : a novel /--- v.2","uiuo.ark:/13960/t60583159"
"Macalpine, or, On Scottish ground : a novel.--- v.3","uiuo.ark:/13960/t1tf09v6t"
"Ellen Levis; a novel,","coo1.ark:/13960/t3pv7273h"
"The language of goldfish : a novel /","mdp.39015058066153"
"Half a baker : a novel /","uc1.b3999341"
"Frederick Young : a novel /","uc2.ark:/13960/t3805118q"
"Comin' thro' the rye : a novel.--- v.0002","uc2.ark:/13960/t15m6701g"
"Robin Gray : a novel /--- v.3","uiuo.ark:/13960/t3611dm26"
"Welcome Sundays : a novel /","uc1.b4462502"
"Margarita, how beautiful the sea : a novel /","uc1.32106019597118"
"Jewelry talks : a novel thesis /","mdp.39015050742694"
"An open verdict; a novel,--- v.2","coo.31924064984945"
"Roebuck; a novel,","nc01.ark:/13960/t47p9g132"
"Flirtation : a novel.--- v.1","uc2.ark:/13960/t8pc3016g"
"Thou art the man; a novel,--- v.1","coo.31924013523257"
"The Wellfields: a novel /--- v.2","uiuo.ark:/13960/t09w0z112"
"Ebon and gold. A novel.","uc2.ark:/13960/t83j39s13"
"Tom Pippin's wedding : a novel /","uc2.ark:/13960/t9j38rq76"
"Sink or swim? : a novel /--- v.2","uiuo.ark:/13960/t3fx7sb9z"
"Lingard; a novel.","uc1.b4545552"
"Utterly mistaken : a novel /--- v.2","uiuo.ark:/13960/t4pk0vn8p"
"Overland : a novel /","nc01.ark:/13960/t8mc9bp1c"
"Breed of giants; a novel.","mdp.39015059784614"
"The Countess Radna : a novel /--- v.3","uiuo.ark:/13960/t3st87474"
"Mildred a novel /","aeu.ark:/13960/t0qr5h33s"
"The morals of Marcus Ordeyne : a novel /","hvd.hwkqi5"
"The living reed, a novel.","mdp.39015008630983"
"The pastor's fire-side : a novel /--- v.2","uiuo.ark:/13960/t0wq0kg7s"
"Our ""first families,"" a novel of Philadelphia good society.","uc2.ark:/13960/t51g0sk7t"
"Unclothed; a novel,","coo1.ark:/13960/t9x06nw0f"
"""Historia crítica de la novela policíaca espan̄ola"" /","uc1.$c72988"
"Almack's; a novel.--- v.2","uiuo.ark:/13960/t3514810s"
"The box garden : a novel /","uc1.b4948761"
"Alas! a novel /","aeu.ark:/13960/t8jd5m750"
"A confident tomorrow : a novel of New York /","uc2.ark:/13960/t42r3p85h"
"Lost for a woman a novel /","aeu.ark:/13960/t2v41p39t"
"Fata morgana : a novel /","mdp.39015064890596"
"Her friend Laurence. A novel.","uc2.ark:/13960/t74t6h62c"
"Mrs. Tregaskiss : a novel of Anglo-Australian life /","pst.000005552580"
"Hoops : a novel /","mdp.39015004315084"
"The professor : a novel /","uiug.30112041418911"
"A matter of skill : a novel /","uc2.ark:/13960/t3nv9jv7r"
"Unholy child : a novel /","mdp.39015051354457"
"Oberon spell. A novel.--- v.3","uiuo.ark:/13960/t7dr3gk12"
"Home & the homeless : A novel. By Cecilia Mary Caddell, ... In three volumes.--- v.2","uiuo.ark:/13960/t0ms40p37"
"Bibliolepsy : a novel /","mdp.39015037873638"
"Darkness and daylight a novel /","aeu.ark:/13960/t2q53cp9k"
"Vernon Grove, or, Hearts as they are : a novel /","uc2.ark:/13960/t7fq9rt65"
"The three curates : a novel /--- v.1","uiuo.ark:/13960/t9183zr79"
"Who is Vera? : a novel ; wherein English and Russian lives are interwoven /--- v.3","uiuo.ark:/13960/t3611ns49"
"Britomart. A novel.--- v.2","uiuo.ark:/13960/t8nc6gp73"
"Mrs. Balfame, a novel.","coo1.ark:/13960/t1gj0266b"
"The second wife : a novel.--- v.2","uiuo.ark:/13960/t2891tt3f"
"St. Lawrence blues; a novel.","mdp.39015008221551"
"Dr. Breen's practice, a novel.","coo1.ark:/13960/t3qv4354p"
"The fifth wheel a novel /","aeu.ark:/13960/t9k37q35p"
"Pitaji : a novel /","mdp.39015023593117"
"Guía de la novela española contemporánea /","mdp.39015028544818"
"Hyssop; a novel,","uc2.ark:/13960/t7hq48h5k"
"Tomorrow is ours; a novel of the India of today.","mdp.39015031217402"
"A victim of good luck; a novel,--- v.1","uiuo.ark:/13960/t3cz3vq12"
"Don Q : a novel /","uc1.b4359466"
"But yet a woman; a novel,","uc2.ark:/13960/t25b0032n"
"Rosella, or Modern occurrences, a novel.--- v. 2","uiuo.ark:/13960/t0ht3b278"
"La nueva novela Ecuatoriana /","uc1.b3784079"
"Yaxley and its neighbourhood : a novel in three volumes /--- v.1","uiuo.ark:/13960/t2697sn9b"
"Only a woman's heart [a novel]","njp.32101072962564"
"Armadale. A novel.","hvd.32044018904870"
"Comin' thro' the rye : a novel.--- v.3","uiuo.ark:/13960/t2c82wt8n"
"The toilers of the sea. : A novel /","miun.ahs3645.0001.001"
"Hardenbrass and Haverill; or, The secret of the castle, a novel. Containing A madman and no madman--Who walks--Deeds of darkness, &c. --remarkable characters, incidents, adventures, &c. &c. instructive and entertaining.--- v.1","uiuo.ark:/13960/t9474sr38"
"Passion and principle : a novel /--- v. 3","uiuo.ark:/13960/t2d80156c"
"The barrier : a novel /","uc2.ark:/13960/t4xg9h45x"
"Mayfair to Millbank : a novel.--- v.1","uiuo.ark:/13960/t08w3w201"
"Jennie Gerhardt; a novel,","mdp.39015014816741"
"Gertrude Cameron : a novel /--- v.2","uiuo.ark:/13960/t7xk8nz0d"
"Atlantis; a novel","uc2.ark:/13960/t5h994k8g"
"The shelf : a novel /","mdp.39015019637555"
"Transition; a novel,","nyp.33433074930425"
"Trixie's inheritance, or, Which shall win? a novel /","aeu.ark:/13960/t7dr38n5d"
"Julian Karslake's secret; a novel,--- v.2","uiuo.ark:/13960/t9w09mx47"
"Miriam Balestier, a novel,","nnc1.1000026018"
"Victorian family Robinson : a novel /","osu.32435000654319"
"Lying prophets; a novel,","uc2.ark:/13960/t87h1h92x"
"War in the blood : a novel /","mdp.39015065638614"
